catalog_id,tif,minxy,maxxy
1040010032658F00,2110123.tif,"(-96.591796875, 28.388671875)","(-96.50390625, 28.4765625)"
1040010032658F00,2110031.tif,"(-96.767578125, 28.30078125)","(-96.6796875, 28.388671875)"
1040010032658F00,2110300.tif,"(-96.6796875, 28.4765625)","(-96.591796875, 28.564453125)"
1040010032658F00,2110121.tif,"(-96.591796875, 28.30078125)","(-96.50390625, 28.388671875)"
1040010032658F00,2110322.tif,"(-96.6796875, 28.740234375)","(-96.591796875, 28.828125)"
1040010032658F00,2110211.tif,"(-96.767578125, 28.4765625)","(-96.6796875, 28.564453125)"
1040010032658F00,2110302.tif,"(-96.6796875, 28.564453125)","(-96.591796875, 28.65234375)"
1040010032658F00,2110323.tif,"(-96.591796875, 28.740234375)","(-96.50390625, 28.828125)"
1040010032658F00,2112101.tif,"(-96.591796875, 28.828125)","(-96.50390625, 28.916015625)"
1040010032658F00,2110231.tif,"(-96.767578125, 28.65234375)","(-96.6796875, 28.740234375)"
105001000B9D8100,3032101.tif,"(-93.779296875, 30.234375)","(-93.69140625, 30.322265625)"
105001000B9D8100,3030332.tif,"(-93.69140625, 30.146484375)","(-93.603515625, 30.234375)"
105001000B9D8100,3030323.tif,"(-93.779296875, 30.146484375)","(-93.69140625, 30.234375)"
105001000B9D8100,3030333.tif,"(-93.603515625, 30.146484375)","(-93.515625, 30.234375)"
105001000B9D8100,3032111.tif,"(-93.603515625, 30.234375)","(-93.515625, 30.322265625)"
105001000B9D8100,3032110.tif,"(-93.69140625, 30.234375)","(-93.603515625, 30.322265625)"
1020010066A97100,2131111.tif,"(-95.712890625, 29.53125)","(-95.625, 29.619140625)"
1020010066A97100,3020230.tif,"(-95.44921875, 30.05859375)","(-95.361328125, 30.146484375)"
1020010066A97100,3020213.tif,"(-95.361328125, 29.970703125)","(-95.2734375, 30.05859375)"
1020010066A97100,3020223.tif,"(-95.537109375, 30.146484375)","(-95.44921875, 30.234375)"
1020010066A97100,2131133.tif,"(-95.712890625, 29.794921875)","(-95.625, 29.8828125)"
1020010066A97100,3020010.tif,"(-95.44921875, 29.53125)","(-95.361328125, 29.619140625)"
1020010066A97100,3020222.tif,"(-95.625, 30.146484375)","(-95.537109375, 30.234375)"
1020010066A97100,3020023.tif,"(-95.537109375, 29.794921875)","(-95.44921875, 29.8828125)"
1020010066A97100,2131113.tif,"(-95.712890625, 29.619140625)","(-95.625, 29.70703125)"
1020010066A97100,3020030.tif,"(-95.44921875, 29.70703125)","(-95.361328125, 29.794921875)"
1020010066A97100,3020000.tif,"(-95.625, 29.53125)","(-95.537109375, 29.619140625)"
1020010066A97100,3020221.tif,"(-95.537109375, 30.05859375)","(-95.44921875, 30.146484375)"
1020010066A97100,3020012.tif,"(-95.44921875, 29.619140625)","(-95.361328125, 29.70703125)"
1020010066A97100,3020003.tif,"(-95.537109375, 29.619140625)","(-95.44921875, 29.70703125)"
1020010066A97100,3020031.tif,"(-95.361328125, 29.70703125)","(-95.2734375, 29.794921875)"
1020010066A97100,3020013.tif,"(-95.361328125, 29.619140625)","(-95.2734375, 29.70703125)"
1020010066A97100,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)"
1020010066A97100,3020211.tif,"(-95.361328125, 29.8828125)","(-95.2734375, 29.970703125)"
1020010066A97100,3020200.tif,"(-95.625, 29.8828125)","(-95.537109375, 29.970703125)"
1020010066A97100,3020022.tif,"(-95.625, 29.794921875)","(-95.537109375, 29.8828125)"
1020010066A97100,3020202.tif,"(-95.625, 29.970703125)","(-95.537109375, 30.05859375)"
1020010066A97100,3020032.tif,"(-95.44921875, 29.794921875)","(-95.361328125, 29.8828125)"
1020010066A97100,2131333.tif,"(-95.712890625, 30.146484375)","(-95.625, 30.234375)"
1020010066A97100,3020020.tif,"(-95.625, 29.70703125)","(-95.537109375, 29.794921875)"
1020010066A97100,3020231.tif,"(-95.361328125, 30.05859375)","(-95.2734375, 30.146484375)"
1020010066A97100,2131311.tif,"(-95.712890625, 29.8828125)","(-95.625, 29.970703125)"
1020010066A97100,3020210.tif,"(-95.44921875, 29.8828125)","(-95.361328125, 29.970703125)"
1020010066A97100,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)"
1020010066A97100,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)"
1020010066A97100,2131131.tif,"(-95.712890625, 29.70703125)","(-95.625, 29.794921875)"
1020010066A97100,3020232.tif,"(-95.44921875, 30.146484375)","(-95.361328125, 30.234375)"
1020010066A97100,3020033.tif,"(-95.361328125, 29.794921875)","(-95.2734375, 29.8828125)"
1020010066A97100,2131313.tif,"(-95.712890625, 29.970703125)","(-95.625, 30.05859375)"
1020010066A97100,3020002.tif,"(-95.625, 29.619140625)","(-95.537109375, 29.70703125)"
1020010066A97100,3020212.tif,"(-95.44921875, 29.970703125)","(-95.361328125, 30.05859375)"
1020010066A97100,3020220.tif,"(-95.625, 30.05859375)","(-95.537109375, 30.146484375)"
1020010066A97100,3020201.tif,"(-95.537109375, 29.8828125)","(-95.44921875, 29.970703125)"
1020010066A97100,3020001.tif,"(-95.537109375, 29.53125)","(-95.44921875, 29.619140625)"
1020010066A97100,3020233.tif,"(-95.361328125, 30.146484375)","(-95.2734375, 30.234375)"
1020010066A97100,2131331.tif,"(-95.712890625, 30.05859375)","(-95.625, 30.146484375)"
1020010068D6F400,3020230.tif,"(-95.44921875, 30.05859375)","(-95.361328125, 30.146484375)"
1020010068D6F400,3020213.tif,"(-95.361328125, 29.970703125)","(-95.2734375, 30.05859375)"
1020010068D6F400,3020223.tif,"(-95.537109375, 30.146484375)","(-95.44921875, 30.234375)"
1020010068D6F400,3020122.tif,"(-95.2734375, 29.794921875)","(-95.185546875, 29.8828125)"
1020010068D6F400,3020010.tif,"(-95.44921875, 29.53125)","(-95.361328125, 29.619140625)"
1020010068D6F400,3020023.tif,"(-95.537109375, 29.794921875)","(-95.44921875, 29.8828125)"
1020010068D6F400,3020030.tif,"(-95.44921875, 29.70703125)","(-95.361328125, 29.794921875)"
1020010068D6F400,3020221.tif,"(-95.537109375, 30.05859375)","(-95.44921875, 30.146484375)"
1020010068D6F400,3020012.tif,"(-95.44921875, 29.619140625)","(-95.361328125, 29.70703125)"
1020010068D6F400,3020003.tif,"(-95.537109375, 29.619140625)","(-95.44921875, 29.70703125)"
1020010068D6F400,3020031.tif,"(-95.361328125, 29.70703125)","(-95.2734375, 29.794921875)"
1020010068D6F400,3020013.tif,"(-95.361328125, 29.619140625)","(-95.2734375, 29.70703125)"
1020010068D6F400,3020203.tif,"(-95.537109375, 29.970703125)","(-95.44921875, 30.05859375)"
1020010068D6F400,3020211.tif,"(-95.361328125, 29.8828125)","(-95.2734375, 29.970703125)"
1020010068D6F400,3020032.tif,"(-95.44921875, 29.794921875)","(-95.361328125, 29.8828125)"
1020010068D6F400,3020231.tif,"(-95.361328125, 30.05859375)","(-95.2734375, 30.146484375)"
1020010068D6F400,3020210.tif,"(-95.44921875, 29.8828125)","(-95.361328125, 29.970703125)"
1020010068D6F400,3020302.tif,"(-95.2734375, 29.970703125)","(-95.185546875, 30.05859375)"
1020010068D6F400,3020011.tif,"(-95.361328125, 29.53125)","(-95.2734375, 29.619140625)"
1020010068D6F400,3020021.tif,"(-95.537109375, 29.70703125)","(-95.44921875, 29.794921875)"
1020010068D6F400,3020320.tif,"(-95.2734375, 30.05859375)","(-95.185546875, 30.146484375)"
1020010068D6F400,3020232.tif,"(-95.44921875, 30.146484375)","(-95.361328125, 30.234375)"
1020010068D6F400,3020300.tif,"(-95.2734375, 29.8828125)","(-95.185546875, 29.970703125)"
1020010068D6F400,3020033.tif,"(-95.361328125, 29.794921875)","(-95.2734375, 29.8828125)"
1020010068D6F400,3020212.tif,"(-95.44921875, 29.970703125)","(-95.361328125, 30.05859375)"
1020010068D6F400,3020100.tif,"(-95.2734375, 29.53125)","(-95.185546875, 29.619140625)"
1020010068D6F400,3020322.tif,"(-95.2734375, 30.146484375)","(-95.185546875, 30.234375)"
1020010068D6F400,3020201.tif,"(-95.537109375, 29.8828125)","(-95.44921875, 29.970703125)"
1020010068D6F400,3020001.tif,"(-95.537109375, 29.53125)","(-95.44921875, 29.619140625)"
1020010068D6F400,3020102.tif,"(-95.2734375, 29.619140625)","(-95.185546875, 29.70703125)"
1020010068D6F400,3020120.tif,"(-95.2734375, 29.70703125)","(-95.185546875, 29.794921875)"
1020010068D6F400,3020233.tif,"(-95.361328125, 30.146484375)","(-95.2734375, 30.234375)"
